date,currency,type,rate
2021-08-01,CAD,Official,110.2008
2021-08-15,CAD,Black Market,136.0
2021-08-15,CAD,Official,110.1837
2021-08-27,CAD,Black Market,136.0
2021-08-27,CAD,Official,109.4641
2021-09-01,CAD,Black Market,138.0
2021-09-01,CAD,Official,109.5745
2021-09-15,CAD,Black Market,138.0
2021-09-15,CAD,Official,109.4965
2021-09-27,CAD,Black Market,138.0
2021-09-27,CAD,Official,110.6421
2021-10-01,CAD,Black Market,142.0
2021-10-01,CAD,Official,110.7792
2021-10-15,CAD,Black Market,142.0
2021-10-15,CAD,Official,113.2133
2021-10-27,CAD,Black Market,142.0
2021-10-27,CAD,Official,113.295
2021-11-01,CAD,Black Market,142.0
2021-11-01,CAD,Official,113.2648
2021-11-15,CAD,Black Market,142.0
2021-11-15,CAD,Official,112.9623
2021-11-27,CAD,Black Market,142.0
2021-11-27,CAD,Official,110.9595
2021-12-01,CAD,Black Market,147.0
2021-12-01,CAD,Official,110.73
2021-12-15,CAD,Black Market,147.0
2021-12-15,CAD,Official,110.8271
2021-12-27,CAD,Black Market,147.0
2021-12-27,CAD,Official,110.8676
2022-01-01,CAD,Black Market,146.0
2022-01-01,CAD,Official,112.011
2022-01-15,CAD,Black Market,146.0
2022-01-15,CAD,Official,113.7913
2022-01-27,CAD,Black Market,146.0
2022-01-27,CAD,Official,112.569
2022-02-01,CAD,Black Market,148.0
2022-02-01,CAD,Official,112.5647
2022-02-15,CAD,Black Market,148.0
2022-02-15,CAD,Official,112.5987
2022-02-27,CAD,Black Market,148.0
2022-02-27,CAD,Official,112.6282
2022-03-01,CAD,Black Market,150.0
2022-03-01,CAD,Official,113.5458
2022-03-15,CAD,Black Market,150.0
2022-03-15,CAD,Official,114.15
2022-03-27,CAD,Black Market,150.0
2022-03-27,CAD,Official,116.406
2022-04-01,CAD,Black Market,151.0
2022-04-01,CAD,Official,116.7123
2022-04-15,CAD,Black Market,151.0
2022-04-15,CAD,Official,116.2148
2022-04-27,CAD,Black Market,151.0
2022-04-27,CAD,Official,115.1263
2022-05-01,CAD,Black Market,153.0
2022-05-01,CAD,Official,114.8471
2022-05-15,CAD,Black Market,153.0
2022-05-15,CAD,Official,115.7013
2022-05-27,CAD,Black Market,153.0
2022-05-27,CAD,Official,116.5969
2022-06-01,CAD,Black Market,153.0
2022-06-01,CAD,Official,116.8268
2022-06-15,CAD,Black Market,153.0
2022-06-15,CAD,Official,116.0243
2022-06-27,CAD,Black Market,153.0
2022-06-27,CAD,Official,115.5377
2022-07-01,CAD,Black Market,155.0
2022-07-01,CAD,Official,116.0036
2022-07-15,CAD,Black Market,155.0
2022-07-15,CAD,Official,115.4064
2022-07-27,CAD,Black Market,155.0
2022-07-27,CAD,Official,116.4117
2022-08-01,CAD,Black Market,156.5
2022-08-01,CAD,Official,115.5801
2022-08-15,CAD,Black Market,156.5
2022-08-15,CAD,Official,112.9099
2022-08-27,CAD,Black Market,156.5
2022-08-27,CAD,Official,110.1796
2022-09-01,CAD,Black Market,157.0
2022-09-01,CAD,Official,109.2189
2022-09-15,CAD,Black Market,157.0
2022-09-15,CAD,Official,107.9193
2022-09-27,CAD,Black Market,157.0
2022-09-27,CAD,Official,104.4741
2022-10-01,CAD,Black Market,158.0
2022-10-01,CAD,Official,103.8431
2022-10-15,CAD,Black Market,158.0
2022-10-15,CAD,Official,103.1336
2022-10-27,CAD,Black Market,158.0
2022-10-27,CAD,Official,105.8622
2022-11-01,CAD,Black Market,158.0
2022-11-01,CAD,Official,105.3589
2022-11-15,CAD,Black Market,158.0
2022-11-15,CAD,Official,106.754
2022-11-27,CAD,Black Market,158.0
2022-11-27,CAD,Official,105.1
2022-12-01,CAD,Black Market,149.0
2022-12-01,CAD,Official,104.8186
2022-12-15,CAD,Black Market,149.0
2022-12-15,CAD,Official,102.6051
2022-12-27,CAD,Black Market,149.0
2022-12-27,CAD,Official,103.6565
2023-01-01,CAD,Black Market,149.0
2023-01-01,CAD,Official,103.501
2023-01-15,CAD,Black Market,149.0
2023-01-15,CAD,Official,103.7978
2023-01-27,CAD,Black Market,149.0
2023-01-27,CAD,Official,103.8673
2023-02-01,CAD,Black Market,149.0
2023-02-01,CAD,Official,104.1354
2023-02-15,CAD,Black Market,149.0
2023-02-15,CAD,Official,104.1811
2023-02-27,CAD,Black Market,149.0
2023-02-27,CAD,Official,102.7274
2023-03-01,CAD,Black Market,151.0
2023-03-01,CAD,Official,102.3159
2023-03-15,CAD,Black Market,151.0
2023-03-15,CAD,Official,101.2925
2023-03-27,CAD,Black Market,151.0
2023-03-27,CAD,Official,101.4996
2023-04-01,CAD,Black Market,151.0
2023-04-01,CAD,Official,102.512
2023-04-15,CAD,Black Market,151.0
2023-04-15,CAD,Official,102.7916
2023-04-27,CAD,Black Market,151.0
2023-04-27,CAD,Official,101.5624
2023-05-01,CAD,Black Market,152.0
2023-05-01,CAD,Official,101.9407
2023-05-15,CAD,Black Market,152.0
2023-05-15,CAD,Official,103.0598
2023-05-27,CAD,Black Market,152.0
2023-05-27,CAD,Official,102.4375
2023-06-01,CAD,Black Market,152.0
2023-06-01,CAD,Official,103.5342
2023-06-15,CAD,Black Market,152.0
2023-06-15,CAD,Official,104.6492
2023-06-27,CAD,Black Market,152.0
2023-06-27,CAD,Official,104.6965
2023-07-01,CAD,Black Market,150.0
2023-07-01,CAD,Official,104.656
2023-07-15,CAD,Black Market,150.0
2023-07-15,CAD,Official,103.6469
2023-07-27,CAD,Black Market,150.0
2023-07-27,CAD,Official,104.5315
2023-08-01,CAD,Black Market,150.0
2023-08-01,CAD,Official,104.2728
2023-08-15,CAD,Black Market,150.0
2023-08-15,CAD,Official,102.724
2023-08-27,CAD,Black Market,150.0
2023-08-27,CAD,Official,102.679
2023-09-01,CAD,Black Market,149.0
2023-09-01,CAD,Official,102.6946
2023-09-15,CAD,Black Market,149.0
2023-09-15,CAD,Official,103.5008
2023-09-27,CAD,Black Market,149.0
2023-09-27,CAD,Official,103.9188
2023-10-01,CAD,Black Market,156.0
2023-10-01,CAD,Official,103.2456
2023-10-15,CAD,Black Market,156.0
2023-10-15,CAD,Official,103.093
2023-10-27,CAD,Black Market,156.0
2023-10-27,CAD,Official,100.1865
2023-11-01,CAD,Black Market,156.0
2023-11-01,CAD,Official,100.196
2023-11-15,CAD,Black Market,156.0
2023-11-15,CAD,Official,100.2357
2023-11-27,CAD,Black Market,156.0
2023-11-27,CAD,Official,100.426
2023-12-01,CAD,Black Market,158.0
2023-12-01,CAD,Official,101.944
2023-12-15,CAD,Black Market,158.0
2023-12-15,CAD,Official,102.3727
2023-12-27,CAD,Black Market,158.0
2023-12-27,CAD,Official,103.6523
2024-01-01,CAD,Black Market,159.0
2024-01-01,CAD,Official,103.4745
2024-01-15,CAD,Black Market,159.0
2024-01-15,CAD,Official,102.2449
2024-01-27,CAD,Black Market,159.0
2024-01-27,CAD,Official,102.038
2024-02-01,CAD,Black Market,161.0
2024-02-01,CAD,Official,102.7969
2024-02-02,CAD,Black Market,164.67
2024-02-03,CAD,Black Market,164.67
2024-02-04,CAD,Black Market,164.67
2024-02-15,CAD,Black Market,161.0
2024-02-15,CAD,Official,102.0117
2024-02-27,CAD,Black Market,161.0
2024-02-27,CAD,Official,101.415
2024-03-10,CAD,Black Market,159.8244
2024-03-10,CAD,Official,101.7083
2024-03-24,CAD,Black Market,163.296
2024-03-24,CAD,Official,100.8829
2024-04-07,CAD,Black Market,161.4819
2024-04-07,CAD,Official,100.9137
2024-04-21,CAD,Black Market,162.5266
2024-04-21,CAD,Official,99.8797
2024-05-05,CAD,Black Market,162.5309
2024-05-05,CAD,Official,100.1716
2024-05-19,CAD,Black Market,161.9814
2024-05-19,CAD,Official,100.7258
2024-06-02,CAD,Black Market,162.3891
2024-06-02,CAD,Official,100.7263
2024-06-16,CAD,Black Market,161.4547
2024-06-16,CAD,Official,100.119
2024-06-30,CAD,Black Market,161.9318
2024-06-30,CAD,Official,100.48
2024-07-14,CAD,Black Market,160.331
2024-07-14,CAD,Official,100.3227
2024-07-28,CAD,Black Market,162.3568
2024-07-28,CAD,Official,99.1175
2024-08-11,CAD,Black Market,162.9396
2024-08-11,CAD,Official,99.809
2024-08-25,CAD,Black Market,160.6505
2024-08-25,CAD,Official,101.346
2024-09-08,CAD,Black Market,160.5
2024-09-08,CAD,Official,99.653
2024-09-10,CAD,Black Market,160.75
2024-09-10,CAD,Official,99.3773
2024-09-11,CAD,Black Market,160.75
2024-09-11,CAD,Official,99.6677
2024-09-12,CAD,Black Market,160.75
2024-09-12,CAD,Official,99.5012
2024-09-14,CAD,Black Market,161.25
2024-09-14,CAD,Official,99.3178
2024-09-15,CAD,Black Market,161.25
2024-09-15,CAD,Official,99.4226
2024-09-16,CAD,Black Market,161.25
2024-09-16,CAD,Official,99.2803
2024-09-17,CAD,Black Market,161.5
2024-09-17,CAD,Official,99.2642
2024-09-18,CAD,Black Market,161.5
2024-09-18,CAD,Official,99.1698
2024-09-19,CAD,Black Market,161.5
2024-09-19,CAD,Official,99.4928
2024-09-20,CAD,Black Market,161.67
2024-09-20,CAD,Official,99.368
2024-09-21,CAD,Black Market,161.67
2024-09-21,CAD,Official,99.4049
2024-09-22,CAD,Black Market,161.4
2024-09-22,CAD,Official,99.4326
2024-09-23,CAD,Black Market,161.4
2024-09-23,CAD,Official,100.0025
2024-09-24,CAD,Black Market,161.4
2024-09-24,CAD,Official,100.5395
2024-09-25,CAD,Black Market,161.4
2024-09-25,CAD,Official,99.9865
2024-09-26,CAD,Black Market,161.8
2024-09-26,CAD,Official,100.2422
2024-09-29,CAD,Black Market,163.2
2024-09-29,CAD,Official,99.8122
2024-09-30,CAD,Black Market,163.6
2024-09-30,CAD,Official,99.7387
2024-10-01,CAD,Black Market,163.6
2024-10-01,CAD,Official,100.3522
2024-10-02,CAD,Black Market,164.6
2024-10-02,CAD,Official,100.3568
2024-10-03,CAD,Black Market,164.6
2024-10-03,CAD,Official,100.0946
2024-10-05,CAD,Black Market,166.0
2024-10-05,CAD,Official,100.1484
2024-10-06,CAD,Black Market,166.0
2024-10-06,CAD,Official,100.0413
2024-10-07,CAD,Black Market,166.0
2024-10-07,CAD,Official,99.5531
2024-10-08,CAD,Black Market,166.0
2024-10-08,CAD,Official,99.3202
2024-10-09,CAD,Black Market,166.4
2024-10-09,CAD,Official,99.022
2024-10-10,CAD,Black Market,165.6
2024-10-10,CAD,Official,98.7972
2024-10-11,CAD,Black Market,164.8
2024-10-11,CAD,Official,98.5859
2024-10-13,CAD,Black Market,164.6
2024-10-13,CAD,Official,98.4991
2024-10-14,CAD,Black Market,164.6
2024-10-14,CAD,Official,98.5028
2024-10-15,CAD,Black Market,164.6
2024-10-15,CAD,Official,98.7408
2024-10-16,CAD,Black Market,164.6
2024-10-16,CAD,Official,98.6178
2024-10-17,CAD,Black Market,164.6
2024-10-17,CAD,Official,98.9565
2024-10-18,CAD,Black Market,164.33
2024-10-18,CAD,Official,98.639
2024-10-19,CAD,Black Market,164.33
2024-10-19,CAD,Official,98.6205
2024-10-20,CAD,Black Market,164.2
2024-10-20,CAD,Official,98.6205
2024-10-21,CAD,Black Market,164.2
2024-10-21,CAD,Official,98.5823
2024-10-23,CAD,Black Market,164.4
2024-10-23,CAD,Official,98.3918
2024-10-24,CAD,Black Market,164.4
2024-10-24,CAD,Official,98.5648
2024-10-27,CAD,Black Market,164.4
2024-10-27,CAD,Official,98.0649
2024-10-28,CAD,Black Market,164.4
2024-10-28,CAD,Official,97.8747
2024-10-29,CAD,Black Market,164.4
2024-10-29,CAD,Official,97.9461
2024-10-30,CAD,Black Market,164.4
2024-10-30,CAD,Official,97.7181
2024-10-31,CAD,Black Market,164.4
2024-10-31,CAD,Official,97.7299
2024-11-01,CAD,Black Market,164.4
2024-11-01,CAD,Official,97.3947
2024-11-02,CAD,Black Market,164.4
2024-11-02,CAD,Official,97.4124
2024-11-03,CAD,Black Market,164.4
2024-11-03,CAD,Official,97.3614
2024-11-04,CAD,Black Market,164.4
2024-11-04,CAD,Official,97.6459
2024-11-05,CAD,Black Market,164.4
2024-11-05,CAD,Official,97.6693
2024-11-06,CAD,Black Market,164.4
2024-11-06,CAD,Official,97.8007
2024-11-07,CAD,Black Market,164.4
2024-11-07,CAD,Official,97.9477
2024-11-08,CAD,Black Market,164.2
2024-11-08,CAD,Official,98.1505
2024-11-09,CAD,Black Market,164.2
2024-11-09,CAD,Official,98.0856
2024-11-10,CAD,Black Market,164.2
2024-11-10,CAD,Official,98.3441
2024-11-11,CAD,Black Market,164.6
2024-11-11,CAD,Official,97.9946
2024-11-12,CAD,Black Market,165.4
2024-11-12,CAD,Official,98.1797
2024-11-13,CAD,Black Market,165.4
2024-11-13,CAD,Official,97.7243
2024-11-14,CAD,Black Market,165.4
2024-11-14,CAD,Official,97.7379
2024-11-15,CAD,Black Market,165.4
2024-11-15,CAD,Official,97.7379
2024-11-16,CAD,Black Market,165.4
2024-11-16,CAD,Official,96.6663
2024-11-17,CAD,Black Market,165.4
2024-11-17,CAD,Official,97.0476
2024-11-18,CAD,Black Market,165.4
2024-11-18,CAD,Official,96.7352
2024-11-19,CAD,Black Market,165.4
2024-11-19,CAD,Official,97.0869
2024-11-20,CAD,Black Market,166.0
2024-11-20,CAD,Official,97.4444
2024-11-21,CAD,Black Market,167.2
2024-11-21,CAD,Official,97.4444
2024-11-22,CAD,Black Market,167.2
2024-11-22,CAD,Official,97.697
2024-11-23,CAD,Black Market,166.33
2024-11-23,CAD,Official,97.9361
2024-11-24,CAD,Black Market,167.8
2024-11-24,CAD,Official,98.3021
2024-11-25,CAD,Black Market,167.8
2024-11-25,CAD,Official,98.1896
2024-11-26,CAD,Black Market,169.4
2024-11-26,CAD,Official,96.6013
2024-11-27,CAD,Black Market,167.75
2024-11-27,CAD,Official,97.208
2024-11-28,CAD,Black Market,167.75
2024-11-28,CAD,Official,97.208
2024-11-29,CAD,Black Market,169.4
2024-11-29,CAD,Official,97.3082
2024-11-30,CAD,Black Market,169.4
2024-11-30,CAD,Official,97.1447
2024-12-01,CAD,Black Market,169.4
2024-12-01,CAD,Official,97.6487
2024-12-02,CAD,Black Market,169.4
2024-12-02,CAD,Official,97.6487
2024-12-03,CAD,Black Market,169.4
2024-12-03,CAD,Official,97.1122
2024-12-04,CAD,Black Market,169.8
2024-12-04,CAD,Official,97.0159
2024-12-05,CAD,Black Market,169.6
2024-12-05,CAD,Official,97.0159
2024-12-06,CAD,Black Market,169.6
2024-12-06,CAD,Official,96.9802
2024-12-08,CAD,Black Market,169.6
2024-12-08,CAD,Official,96.5756
2024-12-09,CAD,Black Market,169.6
2024-12-09,CAD,Official,96.1455
2024-12-10,CAD,Black Market,169.6
2024-12-10,CAD,Official,95.9553
2024-12-11,CAD,Black Market,169.6
2024-12-11,CAD,Official,95.9553
2024-12-12,CAD,Black Market,172.0
2024-12-12,CAD,Official,96.4978
2024-12-13,CAD,Black Market,170.67
2024-12-13,CAD,Official,96.4978
2024-12-14,CAD,Black Market,170.67
2024-12-14,CAD,Official,95.8898
2024-12-15,CAD,Black Market,170.67
2024-12-15,CAD,Official,96.1767
2024-12-16,CAD,Black Market,170.67
2024-12-16,CAD,Official,96.0743
2024-12-17,CAD,Black Market,170.33
2024-12-17,CAD,Official,96.0743
2024-12-18,CAD,Black Market,170.33
2024-12-18,CAD,Official,95.8775
2024-12-19,CAD,Black Market,169.33
2024-12-19,CAD,Official,95.4029
2024-12-20,CAD,Black Market,169.0
2024-12-20,CAD,Official,94.8675
2024-12-21,CAD,Black Market,167.0
2024-12-21,CAD,Official,95.0672
2024-12-22,CAD,Black Market,166.33
2024-12-22,CAD,Official,96.0312
2024-12-23,CAD,Black Market,165.67
2024-12-23,CAD,Official,95.7187
2024-12-24,CAD,Black Market,165.67
2024-12-24,CAD,Official,95.7187
2024-12-25,CAD,Black Market,165.33
2024-12-25,CAD,Official,95.6344
2024-12-26,CAD,Black Market,165.33
2024-12-26,CAD,Official,96.2286
2024-12-27,CAD,Black Market,165.33
2024-12-27,CAD,Official,95.8556
2024-12-28,CAD,Black Market,165.33
2024-12-28,CAD,Official,95.942
2024-12-29,CAD,Black Market,161.67
2024-12-29,CAD,Official,96.2439
2024-12-30,CAD,Black Market,161.0
2024-12-30,CAD,Official,96.0289
2024-12-31,CAD,Black Market,161.0
2024-12-31,CAD,Official,96.0289
2025-01-01,CAD,Black Market,161.0
2025-01-01,CAD,Official,96.2889
2025-01-02,CAD,Black Market,162.0
2025-01-02,CAD,Official,96.4449
2025-01-03,CAD,Black Market,162.0
2025-01-03,CAD,Official,96.6284
2025-01-04,CAD,Black Market,162.0
2025-01-04,CAD,Official,96.0041
2025-01-05,CAD,Black Market,162.0
2025-01-05,CAD,Official,96.191
2025-01-06,CAD,Black Market,163.33
2025-01-06,CAD,Official,96.1748
2025-01-07,CAD,Black Market,163.33
2025-01-07,CAD,Official,96.3302
2025-01-08,CAD,Black Market,163.33
2025-01-08,CAD,Official,96.3302
2025-01-09,CAD,Black Market,163.67
2025-01-09,CAD,Official,96.3836
2025-01-10,CAD,Black Market,163.67
2025-01-10,CAD,Official,96.3299
2025-01-11,CAD,Black Market,163.67
2025-01-11,CAD,Official,96.3105
2025-01-12,CAD,Black Market,163.67
2025-01-12,CAD,Official,96.659
2025-01-13,CAD,Black Market,163.67
2025-01-13,CAD,Official,96.3406
2025-01-14,CAD,Black Market,165.0
2025-01-15,CAD,Black Market,165.0
2025-01-15,CAD,Official,96.5422
2025-01-16,CAD,Black Market,165.0
2025-01-16,CAD,Official,96.5707
2025-01-17,CAD,Black Market,165.0
2025-01-17,CAD,Official,96.2514
2025-01-18,CAD,Black Market,165.0
2025-01-18,CAD,Official,95.6609
2025-01-19,CAD,Black Market,165.0
2025-01-19,CAD,Official,95.6609
2025-01-20,CAD,Black Market,165.0
2025-01-20,CAD,Official,95.6496
2025-01-21,CAD,Black Market,165.0
2025-01-21,CAD,Official,95.6488
2025-01-22,CAD,Black Market,165.0
2025-01-22,CAD,Official,96.2816
2025-01-23,CAD,Black Market,165.0
2025-01-23,CAD,Official,95.8357
2025-01-24,CAD,Black Market,165.0
2025-01-24,CAD,Official,95.8483
2025-01-25,CAD,Black Market,165.0
2025-01-25,CAD,Official,95.8421
2025-01-26,CAD,Black Market,165.0
2025-01-26,CAD,Official,96.0282
2025-01-27,CAD,Black Market,165.0
2025-01-27,CAD,Official,95.6139
2025-01-28,CAD,Black Market,165.0
2025-01-28,CAD,Official,95.5881
2025-01-29,CAD,Black Market,165.0
2025-01-29,CAD,Official,95.6711
2025-01-30,CAD,Black Market,165.0
2025-01-30,CAD,Official,95.6638
2025-01-31,CAD,Black Market,164.67
2025-01-31,CAD,Official,95.1405
2025-02-01,CAD,Black Market,164.67
2025-02-01,CAD,Official,94.9539
2025-02-04,CAD,Black Market,164.67
2025-02-04,CAD,Official,95.7511
2025-02-06,CAD,Black Market,164.67
2025-02-06,CAD,Official,96.3018
2025-02-08,CAD,Black Market,164.67
2025-02-08,CAD,Official,96.638
2025-02-09,CAD,Black Market,164.67
2025-02-09,CAD,Official,96.638
2025-02-21,CAD,Black Market,164.67
2025-02-21,CAD,Official,96.7407
2025-02-22,CAD,Black Market,164.67
2025-02-22,CAD,Official,96.8655
2025-02-25,CAD,Black Market,164.67
2025-02-25,CAD,Official,96.8389
2025-02-26,CAD,Black Market,165.0
2025-02-26,CAD,Official,95.9632
2025-02-27,CAD,Black Market,165.0
2025-02-27,CAD,Official,95.7896
2025-03-02,CAD,Black Market,164.33
2025-03-02,CAD,Official,95.6589
2025-03-04,CAD,Black Market,164.33
2025-03-04,CAD,Official,94.8188
2025-03-05,CAD,Black Market,164.33
2025-03-05,CAD,Official,95.0077
2025-03-06,CAD,Black Market,164.33
2025-03-06,CAD,Official,95.2794
2016-01-01,CHF,Black Market,160.7555
2016-01-01,CHF,Official,110.1183
2016-01-15,CHF,Black Market,160.1496
2016-01-15,CHF,Official,109.6911
2016-01-27,CHF,Black Market,158.25
2016-01-27,CHF,Official,108.4079
2016-02-01,CHF,Black Market,159.9623
2016-02-01,CHF,Official,107.5988
2016-02-15,CHF,Black Market,164.5278
2016-02-15,CHF,Official,110.5461
2016-02-27,CHF,Black Market,163.6218
2016-02-27,CHF,Official,110.4164
2016-03-01,CHF,Black Market,164.8142
2016-03-01,CHF,Official,111.1974
2016-03-15,CHF,Black Market,165.0489
2016-03-15,CHF,Official,113.8215
2016-03-27,CHF,Black Market,166.1911
2016-03-27,CHF,Official,114.7399
2016-04-01,CHF,Black Market,166.6907
2016-04-01,CHF,Official,114.7952
2016-04-15,CHF,Black Market,166.5303
2016-04-15,CHF,Official,114.8435
2016-04-27,CHF,Black Market,165.1243
2016-04-27,CHF,Official,114.4571
2016-05-01,CHF,Black Market,169.2099
2016-05-01,CHF,Official,115.7929
2016-05-15,CHF,Black Market,167.5225
2016-05-15,CHF,Official,114.606
2016-05-27,CHF,Black Market,166.0699
2016-05-27,CHF,Official,113.0073
2016-06-01,CHF,Black Market,166.5109
2016-06-01,CHF,Official,112.5296
2016-06-15,CHF,Black Market,171.1186
2016-06-15,CHF,Official,116.0394
2016-06-27,CHF,Black Market,170.7223
2016-06-27,CHF,Official,115.0187
2016-07-01,CHF,Black Market,170.4486
2016-07-01,CHF,Official,115.2054
2016-07-15,CHF,Black Market,169.5284
2016-07-15,CHF,Official,114.9131
2016-07-27,CHF,Black Market,168.5956
2016-07-27,CHF,Official,113.776
2016-08-01,CHF,Black Market,170.8348
2016-08-01,CHF,Official,115.5461
2016-08-15,CHF,Black Market,169.9584
2016-08-15,CHF,Official,114.5055
2016-08-27,CHF,Black Market,168.9076
2016-08-27,CHF,Official,113.0829
2016-09-01,CHF,Black Market,168.4096
2016-09-01,CHF,Official,112.623
2016-09-15,CHF,Black Market,169.5259
2016-09-15,CHF,Official,113.8031
2016-09-27,CHF,Black Market,170.2429
2016-09-27,CHF,Official,114.3199
2016-10-01,CHF,Black Market,170.9804
2016-10-01,CHF,Official,114.014
2016-10-15,CHF,Black Market,169.8903
2016-10-15,CHF,Official,111.8836
2016-10-27,CHF,Black Market,169.7776
2016-10-27,CHF,Official,112.8597
2016-11-01,CHF,Black Market,172.2496
2016-11-01,CHF,Official,112.9584
2016-11-15,CHF,Black Market,172.6664
2016-11-15,CHF,Official,113.0823
2016-11-27,CHF,Black Market,171.1351
2016-11-27,CHF,Official,111.2524
2016-12-01,CHF,Black Market,176.938
2016-12-01,CHF,Official,110.8151
2016-12-15,CHF,Black Market,176.7567
2016-12-15,CHF,Official,110.3326
2016-12-27,CHF,Black Market,176.4155
2016-12-27,CHF,Official,109.774
2017-01-01,CHF,Black Market,177.1442
2017-01-01,CHF,Official,110.7171
2017-01-15,CHF,Black Market,177.7089
2017-01-15,CHF,Official,111.1296
2017-01-27,CHF,Black Market,191.9512
