date;EUR_official;EUR_black_market_vente;EUR_black_market_Achat;USD_black_market_vente;USD_official;GBP_exdz_buy;GBP_exdz_sell;GBP_official;GBP_official_sell;CAD_exdz_buy;CAD_exdz_sell;CAD_official_buy;CAD_official_sell;CHF_exdz_buy;CHF_exdz_sell;CHF_official_buy;CHF_official_sell;TRY_exdz_buy;TRY_exdz_sell;TRY_official_buy;TRY_official_sell;CNY_exdz_buy;CNY_exdz_sell;CNY_official_buy;CNY_official_sell;AED_exdz_buy;AED_exdz_sell;AED_official_buy;AED_official_sell;MAD_exdz_buy;MAD_exdz_sell;MAD_official_buy;MAD_official_sell;TND_exdz_buy;TND_exdz_sell;TND_official_buy;TND_official_sell;SAR_exdz_buy;SAR_exdz_sell;SAR_official_buy;SAR_official_sell;JPY_exdz_buy;JPY_exdz_sell;JPY_official_buy;JPY_official_sell;AUD_exdz_buy;AUD_exdz_sell;AUD_official_buy;AUD_official_sell;QAR_exdz_buy;QAR_exdz_sell;QAR_official_buy;QAR_official_sell;EGP_black_market_vente;EGP_black_market_Achat;EGP_official_sell
15/08/2016;122.6201;182.0;;161.9;109.7615;213.0;213.0;141.2756;144.1011;124.5;124.5;84.4605;86.1497;166.6259;169.9584;112.2603;114.5055;54.8946;55.9924;36.9839;37.7236;24.4866;24.9763;16.4972;16.8271;44.2361;45.1208;29.803;30.3991;16.739;17.0738;11.2775;11.503;73.7777;75.2532;49.706;50.7001;43.3249;44.1914;29.1891;29.7729;1.6049;1.637;1.0813;1.1029;124.49;126.9798;83.8722;85.5496;44.6206;45.513;30.0621;30.6633;18.2971;18.663;12.5737
16/08/2016;123.046;182.0;;;109.1898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2016;122.8103;182.0;;;108.9419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/08/2016;123.1081;182.0;;;108.7719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/08/2016;123.1619;182.0;;;108.7282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/08/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2016;122.9568;182.0;;;108.8787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2016;123.2805;182.0;;;108.665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2016;122.9564;182.0;;;108.8447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/08/2016;122.8967;182.0;;;109.0235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/08/2016;123.0271;182.0;;;108.9603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/08/2016;;182.0;;161.9;108.6039;213.0;213.0;142.7001;145.5541;124.5;124.5;83.5415;85.2123;165.5957;168.9076;110.8656;113.0829;54.9183;56.0166;36.7675;37.5029;24.3135;24.7998;16.2778;16.6034;44.1649;45.0482;29.5682;30.1596;16.7278;17.0623;11.1992;11.4232;74.2228;75.7072;49.6918;50.6856;43.2586;44.1238;28.9614;29.5406;1.5929;1.6248;1.0665;1.0878;122.7015;125.1556;82.1481;83.7911;44.5463;45.4372;29.8235;30.42;18.2678;18.6332;12.4748
28/08/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2016;122.3011;182.0;;;109.4319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2016;122.2952;182.0;;;109.4658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2016;122.0467;182.0;;;109.6457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2016;122.0468;182.0;;161.7;109.636;213.5;213.5;142.7652;145.6205;123.5;123.5;82.8721;84.5295;165.1074;168.4096;110.4147;112.623;54.9148;56.0131;36.724;37.4585;24.3139;24.8002;16.2598;16.585;44.2132;45.0975;29.5674;30.1587;16.6478;16.9808;11.1332;11.3559;74.3061;75.7922;49.6918;50.6856;43.3025;44.1686;28.9583;29.5375;1.5713;1.6027;1.0508;1.0718;122.1325;124.5752;81.6755;83.309;44.6;45.492;29.826;30.4225;18.2884;18.6541;12.4748
02/09/2016;122.3942;182.0;;;109.4124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2016;122.3013;182.0;;;109.4027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2016;122.1974;182.0;;;109.4664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/09/2016;122.6905;182.0;;;109.1358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/09/2016;122.8485;182.0;;;108.971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/09/2016;122.8596;182.0;;;109.0002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2016;122.7892;182.0;;;109.0974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2016;122.6528;182.0;;;109.1411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2016;122.6255;182.0;;;109.214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/2016;122.6691;182.0;;161.7;109.2091;213.5;213.5;143.9381;146.8169;123.5;123.5;82.3131;83.9594;166.2018;169.5259;111.5717;113.8031;54.308;55.3942;36.4571;37.1862;24.2428;24.7277;16.2743;16.5998;44.0448;44.9257;29.5674;30.1587;16.6626;16.9959;11.1857;11.4094;74.0229;75.5034;49.6918;50.6856;43.1341;43.9968;28.956;29.5351;1.58;1.6116;1.0606;1.0818;120.8908;123.3086;81.1543;82.7774;44.4276;45.3161;29.8244;30.4209;18.2187;18.583;12.4748
16/09/2016;122.6703;182.0;;;109.181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2016;122.1385;182.0;;;109.4823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2016;122.4571;182.0;;;109.322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2016;122.1271;182.0;;;109.5114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/2016;122.714;182.0;;;109.1616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/09/2016;122.4299;182.0;;;109.2929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2016;122.7249;182.0;;;109.181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2016;122.8013;182.0;;161.7;109.1373;213.5;213.5;140.8647;143.682;123.5;123.5;82.1295;83.7721;166.9049;170.2429;112.0783;114.3199;54.2448;55.3297;36.4259;37.1544;24.2515;24.7365;16.2851;16.6108;44.0311;44.9118;29.5674;30.1587;16.6626;16.9959;11.1891;11.4129;74.0;75.48;49.6918;50.6856;43.1173;43.9796;28.9537;29.5328;1.6119;1.6441;1.0824;1.104;123.4897;125.9595;82.9246;84.5831;44.4132;45.3015;29.8239;30.4204;18.213;18.5773;12.4748
28/09/2016;122.8127;182.0;;;109.6787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2016;122.9555;182.0;;;109.586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/2016;122.73;182.0;;;109.7371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2016;;182.0;;163.9;108.6039;204.0;204.0;140.9842;143.8039;124.0;124.0;82.7364;84.3911;167.6278;170.9804;111.7784;114.014;54.3026;55.3887;36.2104;36.9346;24.412;24.9003;16.2785;16.6041;44.3417;45.2286;29.5682;30.1596;16.7948;17.1307;11.1992;11.4232;74.52;76.0104;49.6918;50.6856;43.4122;44.2804;28.9483;29.5273;1.6059;1.638;1.0708;1.0922;124.8292;127.3258;83.2392;84.904;44.7192;45.6135;29.8199;30.4163;18.341;18.7078;12.4748
02/10/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2016;123.1145;182.0;;;109.5422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2016;122.7297;182.0;;;109.781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2016;123.0322;182.0;;;109.6641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2016;122.9386;182.0;;;109.7274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2016;122.4015;182.0;;;110.0881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2016;122.8061;182.0;;;109.8493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2016;122.3899;182.0;;;110.1173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/2016;121.932;182.0;;;110.3806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2016;121.7166;182.0;;;110.561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2016;121.7288;182.0;;;110.5219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2016;;182.0;;163.9;108.6039;204.0;204.0;132.4044;135.0525;124.0;124.0;82.6702;84.3236;166.5591;169.8903;109.6898;111.8836;53.3595;54.4267;35.1406;35.8434;24.5079;24.9981;16.14;16.4628;44.8979;45.7959;29.5682;30.1596;16.7924;17.1283;11.0589;11.2801;75.4548;76.9639;49.6918;50.6856;43.9661;44.8454;28.9545;29.5336;1.5836;1.6153;1.0429;1.0638;125.6698;128.1832;82.7616;84.4168;45.2888;46.1946;29.8256;30.4221;18.5711;18.9425;12.4748
16/10/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2016;121.221;182.0;;;110.4821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2016;121.5201;182.0;;;110.2923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2016;121.3296;182.0;;;110.3799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2016;121.21;182.0;;;110.4117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2016;120.5303;182.0;;;110.7103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2016;120.2323;182.0;;;110.4366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2016;119.9841;182.0;;;110.2491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2016;120.2435;182.0;;;110.1282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2016;120.1818;182.0;;163.9;110.1524;204.0;204.0;134.5155;137.2058;124.0;124.0;82.1726;83.8161;166.4486;169.7776;110.6468;112.8597;53.6741;54.7476;35.6799;36.3935;24.4247;24.9132;16.2363;16.561;45.0274;45.9279;29.932;30.5306;16.6914;17.0252;11.0956;11.3175;73.2303;74.6949;48.6799;49.6535;44.0981;44.9801;29.3143;29.9006;1.5821;1.6137;1.0517;1.0727;126.4273;128.9559;84.0426;85.7235;45.415;46.3233;30.1897;30.7935;18.6244;18.9968;12.6282
28/10/2016;120.1863;182.0;;;110.1717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2016;;182.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2016;120.531;182.5;;;109.9685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2016;120.7666;182.5;;167.8;109.9227;210.1;210.1;134.0339;136.7146;124.8;124.8;81.6382;83.271;168.8722;172.2496;110.7435;112.9584;53.9494;55.0284;35.3791;36.0867;24.6562;25.1493;16.1691;16.4925;45.4853;46.395;29.8285;30.4251;16.9189;17.2572;11.0951;11.317;74.5694;76.0608;48.9013;49.8793;44.5472;45.4381;29.2133;29.7976;1.5935;1.6254;1.045;1.0659;127.0951;129.637;83.3468;85.0137;45.8769;46.7944;30.0853;30.687;18.8138;19.19;12.5845
02/11/2016;121.7918;182.5;;;109.7767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/11/2016;121.9094;182.5;;;109.6603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/11/2016;121.9582;182.5;;;109.8623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2016;121.641;182.5;;;110.0276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2016;121.6963;182.5;;;110.0179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2016;121.9746;182.5;;;109.8623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2016;120.8127;182.5;;;110.5331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2016;120.6065;182.5;;;110.6837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2016;119.9566;182.5;;;111.1018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/2016;119.6572;182.5;;167.8;111.0765;210.1;210.1;138.3674;141.1347;124.8;124.8;81.6392;83.272;169.2808;172.6664;110.865;113.0823;51.3172;52.3435;33.6085;34.2807;24.6522;25.1452;16.1452;16.4681;45.953;46.872;30.0954;30.6973;16.9142;17.2525;11.0774;11.2989;74.5374;76.0281;48.8159;49.7922;45.0016;45.9017;29.4724;30.0618;1.5602;1.5914;1.0218;1.0422;127.7318;130.2864;83.6538;85.3269;46.3594;47.2866;30.3616;30.9688;10.8897;11.1075;7.2744
16/11/2016;119.0016;182.5;;;111.0918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2016;119.0201;182.5;;;111.0676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2016;118.1318;182.5;;;111.4714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/11/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2016;118.0584;182.5;;;111.0302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2016;117.9712;182.5;;;111.0683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2016;117.9908;182.5;;;110.9718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2016;117.1338;182.5;;;111.1748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2016;117.5763;182.5;;;110.9053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/2016;;182.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2016;;182.5;;167.8;110.5435;210.1;210.1;137.9306;140.6892;124.8;124.8;81.7025;83.3366;167.7795;171.1351;109.071;111.2524;49.3348;50.3214;32.0718;32.7132;24.5736;25.0651;15.975;16.2945;46.2958;47.2217;30.0962;30.6981;16.8578;17.1949;10.959;11.1782;75.0914;76.5933;48.8159;49.7922;45.3361;46.2429;29.4724;30.0618;1.504;1.534;0.9777;0.9973;126.5938;129.1257;82.2968;83.9427;46.6982;47.6322;30.3578;30.965;9.6616;9.8549;6.4065
28/11/2016;117.9238;183.5;;;110.6694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2016;117.6203;185.0;;;110.8475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2016;117.7665;186.0;;;110.7609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/12/2016;117.6966;187.5;;176.0;110.7993;220.4;220.4;138.2734;141.0389;131.5;131.5;82.3047;83.9508;173.4686;176.938;108.6423;110.8151;51.3841;52.4118;32.1815;32.8251;25.6292;26.1418;16.0514;16.3724;48.0532;49.0143;30.0954;30.6973;17.4852;17.8349;10.9509;11.1699;77.9441;79.5029;48.8159;49.7922;47.0584;47.9996;29.4724;30.0618;1.5376;1.5684;0.963;0.9823;130.3664;132.9737;81.6476;83.2806;48.4716;49.441;30.3574;30.9645;9.8799;10.0775;6.3115
02/12/2016;117.9981;187.5;;;110.5731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2016;117.6207;187.5;;;110.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2016;118.6012;187.5;;;110.1832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2016;118.3229;187.5;;;110.3758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2016;118.6119;187.5;;;110.188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/12/2016;117.6199;187.5;;;110.7897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2016;117.3642;187.5;;;110.9774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2016;117.8103;187.5;;;110.7031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2016;117.8317;187.5;;;110.6453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2016;116.7893;187.5;;176.0;111.3817;220.4;220.4;138.6325;141.4051;131.5;131.5;83.2249;84.8894;173.2909;176.7567;108.1692;110.3326;50.0805;51.0821;31.2605;31.8857;25.6471;26.1601;16.0091;16.3293;48.2146;49.1789;30.0958;30.6977;17.4693;17.8186;10.9044;11.1225;78.2047;79.7688;48.8159;49.7922;47.2133;48.1575;29.4708;30.0602;1.5116;1.5419;0.9436;0.9625;131.2629;133.8882;81.9351;83.5738;48.633;49.6057;30.357;30.9641;9.5727;9.7641;6.0948
16/12/2016;116.2956;187.5;;;111.4476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2016;116.3924;187.5;;;111.2419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2016;115.8788;187.5;;;111.513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2016;116.0532;187.5;;;111.4075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2016;116.2332;187.5;;;111.2971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/12/2016;116.1511;187.5;;;111.1122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/12/2016;;187.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2016;116.2182;187.5;;;111.0595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2016;116.1166;187.5;;176.0;111.1217;220.4;220.4;135.6645;138.3778;131.5;131.5;81.7206;83.355;172.9564;176.4155;107.6216;109.774;50.58;51.5916;31.4733;32.1028;25.5655;26.0768;15.9081;16.2263;48.3684;49.3357;30.0971;30.699;17.4622;17.8115;10.8658;11.0831;78.4509;80.02;48.8159;49.7922;47.3588;48.3059;29.4688;30.0582;1.5159;1.5462;0.9432;0.9621;127.5724;130.1238;79.3815;80.9691;48.7881;49.7639;30.3583;30.9655;9.3012;9.4872;5.9034
28/12/2016;115.9672;187.5;;;110.8514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/12/2016;115.899;187.0;;;110.8286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/12/2016;116.3743;187.0;;;110.5274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/12/2016;;187.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/01/2017;;187.0;;176.0;110.5435;217.1;217.1;136.4383;139.1671;131.7;131.7;82.2956;83.9415;173.6707;177.1442;108.5462;110.7171;50.1364;51.1392;31.3359;31.9626;25.4667;25.976;15.917;16.2353;48.1544;49.1175;30.0971;30.699;17.4648;17.8141;10.9157;11.134;78.1039;79.666;48.8159;49.7922;47.1417;48.0845;29.4641;30.0534;1.513;1.5433;0.9457;0.9646;127.6266;130.1792;79.7682;81.3636;48.571;49.5424;30.3574;30.9645;9.7554;9.9506;6.2192
02/01/2017;116.2854;187.0;;;110.5322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2017;115.8952;187.0;;;110.8143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
